时间,冷机3总有功功率,冷机4总有功功率,室外湿球温度,冷机3蒸发器压力,冷机3冷冻水出水温度,冷机3冷凝器小温差,冷机3蒸发器小温差,冷机4蒸发器压力,冷机4冷冻水出水温度,冷机4冷凝器小温差,冷机4蒸发器小温差
2025-08-19 03:30,78.48,79.92,24.43,340.0,12.1,1.2,0.2,336.6,12.0,0.8,0.3
2025-08-19 03:35,79.56,77.76,24.41,338.6,11.9,1.1,0.1,338.6,12.0,0.6,0.2
2025-08-19 03:40,77.76,78.6,23.66,337.9,12.1,1.1,0.3,335.9,12.2,1.0,0.8
2025-08-19 03:45,79.8,78.48,24.57,336.6,11.9,1.1,0.2,333.1,12.1,0.8,0.6
2025-08-19 03:50,80.76,81.24,24.45,339.3,11.9,1.2,0.1,333.8,11.9,0.7,0.6
2025-08-19 03:55,78.72,80.28,23.76,338.6,11.9,1.1,0.1,335.9,12.0,0.8,0.4
2025-08-19 04:00,78.48,82.08,23.15,339.3,12.1,1.1,0.3,332.4,11.9,0.8,0.4
2025-08-19 04:05,78.72,78.96,24.61,337.9,11.9,1.2,0.1,333.8,12.0,0.9,0.6
2025-08-19 04:10,79.08,80.16,23.8,337.9,11.9,1.0,0.2,333.8,11.8,0.6,0.5
2025-08-19 04:15,77.88,78.72,23.71,341.4,12.1,1.1,0.1,336.6,12.1,1.0,0.5
2025-08-19 04:20,78.84,79.68,23.73,337.9,11.9,1.1,0.2,333.8,12.1,0.9,0.6
2025-08-19 04:25,77.64,82.2,24.1,341.4,12.1,1.1,0.2,336.6,11.9,0.8,0.2
2025-08-19 04:30,79.92,81.96,23.63,338.6,12.0,1.1,0.2,334.5,11.9,0.7,0.3
2025-08-19 04:35,76.8,76.08,23.04,342.8,12.1,1.2,0.0,341.4,12.2,1.0,0.2
2025-08-19 04:40,78.72,77.52,23.97,337.9,11.9,1.0,0.2,337.9,11.9,0.7,0.2
2025-08-19 04:45,80.52,78.48,24.07,342.1,12.1,1.2,0.0,333.8,12.0,0.9,0.5
2025-08-19 04:50,77.88,74.04,23.91,340.7,12.0,1.2,0.1,340.0,12.1,0.8,0.4
2025-08-19 04:55,81.6,81.48,23.81,338.6,11.9,1.1,0.2,333.8,12.1,0.9,0.6
2025-08-19 05:00,78.12,79.8,23.72,340.7,11.9,1.1,0.1,334.5,11.9,0.8,0.5
2025-08-19 05:05,81.84,82.2,24.22,337.2,12.0,1.1,0.3,332.4,12.1,0.9,0.8
2025-08-19 05:10,78.48,75.24,23.5,337.9,11.9,1.1,0.2,334.5,12.1,0.9,0.5
2025-08-19 05:15,80.52,84.0,23.79,338.6,11.9,1.1,0.2,330.3,11.9,0.8,0.7
2025-08-19 05:20,78.48,78.84,24.23,338.6,11.9,1.1,0.2,332.4,11.9,0.9,0.5
2025-08-19 05:25,82.08,81.0,23.72,337.9,12.0,1.2,0.3,334.5,11.9,0.9,0.3
2025-08-19 05:30,78.72,77.28,24.8,338.6,12.0,1.1,0.3,334.5,12.1,0.9,0.6
2025-08-19 05:35,78.48,85.32,23.89,338.6,11.9,1.0,0.1,333.1,11.8,0.6,0.2
2025-08-19 05:40,77.28,81.72,23.77,342.8,12.1,1.2,0.1,337.2,12.1,1.0,0.4
2025-08-19 05:45,78.6,78.36,23.15,337.9,11.9,1.0,0.2,333.8,12.1,0.9,0.6
2025-08-19 05:50,81.0,79.8,24.12,338.6,12.1,1.2,0.3,336.6,11.9,0.7,0.2
2025-08-19 05:55,78.84,82.2,23.85,338.6,12.1,1.1,0.3,338.6,12.0,0.6,0.2
2025-08-19 06:00,80.52,79.08,23.38,338.6,12.1,1.1,0.3,336.6,12.1,1.0,0.4
2025-08-19 06:05,78.84,81.0,24.23,337.9,11.9,1.1,0.1,335.9,11.9,0.7,0.3
2025-08-19 06:10,81.48,83.04,23.72,342.8,12.1,1.2,0.2,335.2,11.9,0.8,0.4
2025-08-19 06:15,78.96,78.24,23.02,340.0,12.0,1.1,0.2,337.2,12.1,0.9,0.4
2025-08-19 06:20,80.04,81.12,24.99,337.9,11.9,1.2,0.2,332.4,12.1,0.9,0.7
2025-08-19 06:25,79.56,78.48,24.06,338.6,11.9,1.2,0.2,333.1,11.9,0.7,0.4
2025-08-19 06:30,82.56,82.44,24.17,336.6,12.1,1.2,0.4,332.4,11.9,0.9,0.5
2025-08-19 06:35,79.32,80.28,24.86,337.9,11.9,1.2,0.2,335.9,12.1,1.0,0.5
2025-08-19 06:40,81.48,84.12,24.63,338.6,12.0,1.1,0.2,332.4,11.9,0.7,0.6
2025-08-19 06:45,80.28,83.28,23.8,339.3,11.9,1.1,0.0,333.8,11.9,0.7,0.6
2025-08-19 06:50,79.56,83.4,23.94,340.7,12.1,1.1,0.2,337.2,12.0,0.7,0.3
2025-08-19 06:55,80.76,80.28,23.71,339.3,11.9,1.2,0.2,336.6,12.1,0.9,0.4
2025-08-19 07:00,80.4,86.76,23.52,337.9,11.9,1.2,0.2,336.6,11.8,0.6,0.1
2025-08-19 07:05,79.08,83.88,24.84,342.1,12.0,1.1,0.0,336.6,12.0,0.9,0.3
2025-08-19 07:10,81.0,80.52,24.6,339.3,11.9,1.2,0.1,338.6,12.0,0.8,0.2
2025-08-19 07:15,80.88,82.92,24.7,339.3,12.0,1.1,0.2,336.6,12.0,0.8,0.3
2025-08-19 07:20,82.2,81.6,23.76,335.9,11.9,1.1,0.3,333.8,11.9,0.6,0.5
2025-08-19 07:25,80.28,79.8,24.68,342.1,12.1,1.2,0.1,337.2,12.1,1.0,0.4
2025-08-19 07:30,82.2,78.24,25.24,336.6,11.9,1.3,0.2,340.0,12.1,0.6,0.4
2025-08-19 07:35,81.24,81.72,24.17,339.3,12.1,1.2,0.3,331.7,12.0,0.9,0.6
2025-08-19 07:40,80.76,80.88,24.6,339.3,11.9,1.2,0.1,336.6,12.1,0.8,0.4
2025-08-19 07:45,81.6,84.0,24.82,339.3,12.1,1.2,0.2,335.2,12.1,0.9,0.7
2025-08-19 07:50,82.92,82.68,24.11,335.9,11.9,1.3,0.2,332.4,11.9,0.8,0.5
2025-08-19 07:55,81.84,84.96,24.9,340.0,12.1,1.2,0.2,331.0,12.0,0.8,0.8
2025-08-19 08:00,81.24,82.32,24.64,340.0,11.9,1.2,0.0,338.6,12.1,0.9,0.3
2025-08-19 08:05,83.16,85.68,23.7,336.6,12.1,1.1,0.5,333.8,11.9,0.8,0.4
2025-08-19 08:10,81.48,81.36,25.71,338.6,11.9,1.1,0.1,332.4,12.0,0.8,0.7
2025-08-19 08:15,82.32,83.4,25.7,338.6,12.0,1.1,0.2,335.9,11.9,0.7,0.3
2025-08-19 08:20,81.72,86.04,24.47,340.0,12.0,1.1,0.1,336.6,12.0,0.8,0.3
2025-08-19 08:25,82.8,83.04,25.05,339.3,11.9,1.1,0.1,338.6,11.9,0.6,0.2
2025-08-19 08:30,81.6,85.92,25.04,340.0,12.1,1.1,0.2,337.9,12.0,0.8,0.3
2025-08-19 08:35,84.84,87.0,24.15,335.9,11.9,1.2,0.3,332.4,11.9,0.8,0.5
2025-08-19 08:40,81.12,84.0,24.16,342.1,12.1,1.1,0.1,338.6,12.1,0.9,0.3
2025-08-19 08:45,83.04,82.44,25.49,337.2,11.8,1.1,0.2,336.6,11.9,0.6,0.2
2025-08-19 08:50,84.24,93.12,24.44,339.3,12.2,1.2,0.3,329.7,12.1,1.0,1.0
2025-08-19 08:55,81.48,81.6,25.29,337.9,11.8,1.1,0.0,336.6,12.1,0.8,0.5
2025-08-19 09:00,84.72,82.32,26.04,337.9,11.9,1.2,0.2,335.2,11.8,0.5,0.2
2025-08-19 09:05,83.64,84.0,25.43,337.9,12.0,1.2,0.3,330.3,12.1,1.0,0.8
2025-08-19 09:10,84.96,87.48,25.51,338.6,11.9,1.2,0.0,335.9,12.0,0.9,0.5
2025-08-19 09:15,82.32,89.4,26.48,340.0,12.0,1.1,0.1,341.4,11.9,0.5,0.0
2025-08-19 09:20,86.4,92.28,25.95,336.6,12.1,1.3,0.4,329.7,11.8,0.6,0.5
2025-08-19 09:25,81.84,81.12,26.02,343.4,12.1,1.2,0.0,338.6,12.1,1.1,0.4
2025-08-19 09:30,86.4,87.0,26.61,335.9,11.8,1.2,0.2,338.6,12.0,0.5,0.2
2025-08-19 09:35,85.2,92.16,26.43,339.3,12.1,1.3,0.3,331.0,12.1,0.9,0.8
2025-08-19 09:40,82.56,82.56,24.8,340.7,11.9,1.1,0.0,337.9,12.1,0.8,0.4
2025-08-19 09:45,84.84,84.84,24.07,338.6,12.0,1.2,0.2,336.6,12.1,0.8,0.4
2025-08-19 09:50,83.64,86.76,24.88,337.9,12.0,1.1,0.2,333.8,11.9,0.7,0.4
2025-08-19 09:55,84.12,87.96,23.9,340.0,12.1,1.1,0.3,334.5,12.1,1.0,0.7
2025-08-19 10:00,82.56,83.88,24.21,337.9,11.8,1.0,0.0,337.2,12.0,0.7,0.4
2025-08-19 10:05,83.64,88.08,25.54,338.6,12.1,1.2,0.3,333.8,11.9,0.7,0.5
2025-08-19 10:10,81.6,79.44,24.09,340.0,11.9,1.1,0.1,335.2,12.0,0.8,0.3
2025-08-19 10:15,83.16,86.16,24.03,338.6,12.0,1.1,0.2,335.9,11.9,0.6,0.3
2025-08-19 10:20,81.96,84.48,23.29,340.0,12.0,1.1,0.1,335.2,12.1,0.9,0.5
2025-08-19 10:25,82.2,82.08,23.66,337.2,11.9,1.1,0.2,337.2,11.9,0.5,0.2
2025-08-19 10:30,80.52,82.44,23.93,342.1,12.1,1.2,0.1,336.6,12.1,0.9,0.5
2025-08-19 10:35,81.84,82.08,22.86,337.9,12.0,1.1,0.3,336.6,12.1,0.9,0.4
2025-08-19 10:40,80.4,80.04,22.5,339.3,12.1,1.2,0.2,335.9,12.1,0.8,0.4
2025-08-19 10:45,80.76,81.0,21.45,337.9,11.9,1.1,0.2,333.1,11.9,0.7,0.6
2025-08-19 10:50,78.72,81.48,22.46,343.4,12.1,1.0,-0.1,337.2,12.1,1.0,0.4
2025-08-19 10:55,77.76,82.32,23.28,337.9,11.9,1.1,0.2,338.6,11.9,0.6,0.1
2025-08-19 11:00,81.36,82.08,21.79,338.6,11.9,1.1,0.2,325.5,11.8,0.9,0.9
2025-08-19 11:05,78.0,79.56,20.93,340.0,12.1,1.2,0.2,336.6,12.2,1.0,0.5
2025-08-19 11:10,76.56,81.0,21.63,337.9,11.9,1.0,0.2,335.2,11.8,0.5,0.3
2025-08-19 11:15,78.96,76.8,22.35,338.6,12.0,1.2,0.2,335.2,12.0,0.8,0.4
2025-08-19 11:20,75.72,75.24,22.81,337.9,11.9,1.1,0.1,334.5,12.0,0.8,0.4
2025-08-19 11:25,77.28,75.36,21.3,340.0,12.0,1.2,0.1,337.9,12.0,0.8,0.3
2025-08-19 11:30,74.52,77.04,21.25,338.6,11.9,1.0,0.2,333.8,11.9,0.6,0.3
2025-08-19 11:35,76.32,74.64,20.89,338.6,12.0,1.2,0.2,335.2,12.1,0.8,0.5
2025-08-19 11:40,74.52,75.6,22.6,337.9,12.0,1.1,0.2,335.2,12.1,0.7,0.5
2025-08-19 11:45,76.56,72.48,22.92,338.6,11.9,1.1,0.2,336.6,12.2,0.9,0.7
2025-08-19 11:50,72.36,68.88,21.33,339.3,12.0,1.1,0.2,338.6,11.9,0.5,0.1
2025-08-19 11:55,78.72,74.76,21.71,337.9,11.9,1.3,0.1,332.4,12.1,0.8,0.8
2025-08-19 12:00,72.72,67.2,21.13,339.3,12.0,1.1,0.1,337.2,12.1,0.7,0.4
2025-08-19 12:05,73.56,66.6,20.76,340.0,11.9,1.0,0.1,331.7,11.9,0.8,0.5
2025-08-19 12:10,74.52,65.64,21.62,340.7,12.0,1.2,0.1,336.6,11.9,0.8,0.3
2025-08-19 12:15,73.68,67.8,20.72,337.9,11.9,1.0,0.2,333.8,11.9,0.8,0.5
2025-08-19 12:20,73.08,62.88,20.24,340.0,12.0,1.2,0.1,340.0,12.0,0.6,0.2
2025-08-19 12:25,71.4,66.48,21.21,339.3,11.9,1.0,0.1,331.0,11.8,0.7,0.4
2025-08-19 12:30,76.68,64.32,20.93,337.9,12.1,1.3,0.3,336.6,12.2,0.9,0.5
2025-08-19 12:35,72.24,61.92,21.35,339.3,12.0,1.2,0.2,338.6,11.8,0.6,0.0
2025-08-19 12:40,74.04,66.0,20.6,338.6,12.0,1.2,0.2,336.6,11.9,0.7,0.2
2025-08-19 12:45,73.68,67.44,21.21,338.6,11.9,1.1,0.2,331.0,12.1,0.9,0.8
2025-08-19 12:50,75.0,61.44,20.88,340.0,12.1,1.4,0.2,342.8,12.2,0.8,0.1
2025-08-19 12:55,70.8,64.8,20.98,338.6,12.0,1.1,0.3,331.0,11.6,0.7,0.2
2025-08-19 13:00,75.24,67.56,20.68,337.9,11.9,1.2,0.2,335.2,12.1,0.8,0.5
2025-08-19 13:05,71.16,63.6,19.7,340.7,12.1,1.2,0.2,338.6,12.1,0.9,0.4
2025-08-19 13:10,73.32,66.0,21.11,337.9,11.9,1.1,0.2,331.0,11.8,0.8,0.5
2025-08-19 13:15,73.68,60.36,21.49,338.6,12.1,1.3,0.3,335.9,12.1,0.8,0.4
2025-08-19 13:20,73.08,64.8,20.84,338.6,12.0,1.1,0.2,335.2,12.1,0.9,0.4
2025-08-19 13:25,70.8,65.64,18.38,339.3,12.0,1.1,0.2,332.4,11.9,0.7,0.5
2025-08-19 13:30,73.92,63.24,20.68,339.3,12.1,1.2,0.4,334.5,12.0,0.8,0.5
2025-08-19 13:35,70.8,60.72,22.3,338.6,11.9,1.0,0.2,336.6,12.0,0.7,0.3
2025-08-19 13:40,70.32,64.68,21.69,339.3,12.0,1.0,0.1,332.4,12.0,0.9,0.7
2025-08-19 13:45,69.12,62.28,20.11,341.4,12.1,1.4,0.1,342.8,12.1,0.7,0.0
2025-08-19 13:50,70.44,65.52,20.64,338.6,11.9,1.0,0.1,331.0,11.8,0.8,0.6
2025-08-19 13:55,74.04,59.16,20.48,337.9,12.0,1.3,0.3,340.7,12.3,0.8,0.3
2025-08-19 14:00,67.56,63.84,20.15,339.3,11.9,1.0,0.0,331.0,11.8,0.8,0.4
2025-08-19 14:05,72.6,62.4,20.97,339.3,12.1,1.2,0.4,333.1,11.9,0.8,0.6
2025-08-19 14:10,72.84,61.32,20.66,337.9,12.0,1.3,0.2,338.6,12.1,0.8,0.2
2025-08-19 14:15,70.44,61.44,21.44,337.9,11.9,1.1,0.2,338.6,12.0,0.8,0.3
2025-08-19 14:20,69.0,64.2,19.82,339.3,12.0,1.1,0.2,328.3,11.8,0.8,0.7
2025-08-19 14:25,76.08,60.36,21.16,337.2,12.1,1.4,0.4,340.7,12.4,0.9,0.4
2025-08-19 14:30,67.56,65.28,20.39,339.3,11.9,1.0,0.1,333.1,11.7,0.7,0.4
2025-08-19 14:35,71.52,63.24,20.5,338.6,11.9,1.1,0.2,332.4,12.1,0.9,0.9
2025-08-19 14:40,70.8,63.0,20.36,337.2,11.9,1.1,0.1,336.6,12.1,0.8,0.4
2025-08-19 14:45,71.64,63.12,20.2,338.6,12.0,1.2,0.3,335.2,12.1,0.9,0.5
2025-08-19 14:50,69.6,63.84,20.78,338.6,12.0,1.1,0.3,331.7,11.9,0.8,0.6
2025-08-19 14:55,71.28,62.16,20.78,337.9,12.0,1.2,0.2,333.1,12.1,0.9,0.6
2025-08-19 15:00,71.16,62.16,20.32,340.0,12.1,1.2,0.2,337.9,12.0,0.8,0.3
2025-08-19 15:05,72.0,64.68,20.46,337.9,11.9,1.1,0.2,333.8,12.0,0.8,0.6
2025-08-19 15:10,72.12,60.84,21.06,340.0,12.1,1.3,0.3,340.0,11.9,0.8,0.1
2025-08-19 15:15,71.52,64.56,21.42,337.9,11.9,1.2,0.1,332.4,11.9,0.9,0.5
2025-08-19 15:20,72.84,62.88,20.36,339.3,12.1,1.3,0.3,339.3,12.1,0.9,0.2
2025-08-19 15:25,71.16,67.2,20.16,337.9,11.9,1.1,0.2,332.4,11.8,0.7,0.5
2025-08-19 15:30,73.92,61.44,21.43,337.9,11.9,1.2,0.2,336.6,12.2,0.9,0.5
2025-08-19 15:35,68.52,66.0,20.2,340.0,12.0,1.0,0.2,335.2,11.8,0.7,0.4
2025-08-19 15:40,74.04,63.84,20.57,337.2,12.0,1.2,0.3,333.8,12.1,0.9,0.8
2025-08-19 15:45,71.28,61.2,21.29,337.9,12.0,1.2,0.3,338.6,12.1,0.8,0.2
2025-08-19 15:50,71.88,63.96,21.03,339.3,11.9,1.2,0.1,334.5,12.1,0.8,0.7
2025-08-19 15:55,73.08,65.64,22.49,337.9,11.9,1.1,0.2,333.1,12.1,0.8,0.6
2025-08-19 16:00,73.08,62.88,20.9,338.6,11.9,1.1,0.0,331.7,11.9,0.8,0.6
2025-08-19 16:05,70.32,63.48,21.04,340.0,12.1,1.1,0.2,337.2,11.9,0.7,0.2
2025-08-19 16:10,75.0,65.52,21.49,338.6,12.0,1.1,0.3,335.2,12.1,0.9,0.6
2025-08-19 16:15,70.44,63.24,21.71,339.3,11.9,1.1,-0.1,335.2,11.9,0.6,0.4
2025-08-19 16:20,74.28,64.32,21.02,338.6,11.9,1.1,0.1,331.7,11.9,0.9,0.6
2025-08-19 16:25,74.28,61.8,21.43,339.3,12.1,1.3,0.3,341.4,12.1,0.8,0.1
2025-08-19 16:30,70.92,66.0,21.13,340.0,11.9,1.1,0.1,327.6,11.7,0.8,0.7
2025-08-19 16:35,76.8,66.36,21.58,337.9,12.1,1.4,0.3,336.6,12.1,0.8,0.4
2025-08-19 16:40,71.64,63.24,20.96,340.0,12.0,1.1,0.1,337.2,12.0,0.8,0.2
2025-08-19 16:45,74.52,67.44,22.25,338.6,12.0,1.2,0.3,334.5,11.9,0.9,0.4
2025-08-19 16:50,71.64,65.16,21.12,339.3,11.9,1.0,0.1,335.2,12.1,0.8,0.5
2025-08-19 16:55,76.32,62.4,21.64,340.0,12.1,1.3,0.2,339.3,12.1,0.9,0.3
2025-08-19 17:00,70.56,66.84,22.22,337.9,11.9,1.0,0.1,333.1,11.8,0.8,0.3
2025-08-19 17:05,74.88,63.48,22.24,338.6,11.9,1.2,0.1,329.7,12.1,1.0,0.8
2025-08-19 17:10,73.44,74.64,21.73,340.0,12.1,1.2,0.3,333.1,11.7,0.7,0.0
2025-08-19 17:15,74.64,69.48,21.55,337.2,12.0,1.2,0.3,334.5,12.1,0.9,0.7
2025-08-19 17:20,74.16,73.2,21.51,340.7,12.0,1.2,0.1,337.9,11.9,0.7,0.2
2025-08-19 17:25,74.04,74.52,21.85,337.9,11.9,1.1,0.1,331.0,11.9,0.8,0.6
2025-08-19 17:30,74.64,68.16,21.62,338.6,12.0,1.2,0.2,336.6,12.2,1.0,0.6
2025-08-19 17:35,74.16,74.76,22.97,339.3,12.0,1.1,0.2,331.0,11.8,0.7,0.4
2025-08-19 17:40,74.52,73.08,22.41,339.3,12.0,1.1,0.2,332.4,11.9,0.8,0.6
2025-08-19 17:45,76.68,72.0,22.98,338.6,12.0,1.3,0.2,337.9,12.1,0.9,0.4
2025-08-19 17:50,76.56,75.96,22.58,337.9,12.0,1.2,0.3,338.6,12.1,0.7,0.4
2025-08-19 17:55,72.72,77.16,22.9,340.0,11.9,1.1,0.0,331.0,11.8,0.7,0.6
2025-08-19 18:00,79.68,67.8,23.98,338.6,12.1,1.4,0.3,336.6,12.2,1.0,0.5
2025-08-19 18:05,73.44,70.44,22.08,338.6,11.9,1.1,0.1,338.6,12.0,0.5,0.2
2025-08-19 18:10,76.44,71.64,22.9,337.9,11.9,1.1,0.2,332.4,11.9,0.8,0.5
2025-08-19 18:15,77.28,68.16,22.32,338.6,12.1,1.3,0.3,337.9,12.2,0.8,0.3
2025-08-19 18:20,74.04,72.36,22.43,338.6,11.9,1.1,0.1,335.2,12.0,0.7,0.5
2025-08-19 18:25,73.32,73.2,22.42,339.3,11.9,1.1,0.1,329.7,11.8,0.9,0.7
2025-08-19 18:30,76.08,75.48,21.82,339.3,12.0,1.2,0.1,333.8,11.9,0.9,0.6
2025-08-19 18:35,75.24,73.32,22.94,340.0,12.1,1.2,0.2,337.9,12.0,0.7,0.1
2025-08-19 18:40,75.12,77.28,23.5,338.6,11.9,1.1,0.1,329.7,11.8,0.9,0.7
2025-08-19 18:45,76.68,70.32,24.48,340.7,12.1,1.1,0.2,336.6,12.1,1.0,0.5
2025-08-19 18:50,74.88,73.92,23.54,339.3,11.9,1.0,0.1,338.6,11.9,0.6,0.2
2025-08-19 18:55,78.96,76.44,22.18,337.9,12.1,1.3,0.4,336.6,12.1,0.9,0.5
2025-08-19 19:00,74.04,77.28,24.97,339.3,11.9,1.0,0.0,335.2,11.9,0.7,0.3
2025-08-19 19:05,78.96,75.72,22.34,338.6,12.1,1.4,0.3,334.5,12.1,0.9,0.5
2025-08-19 19:10,76.2,71.76,22.84,338.6,11.9,1.1,0.1,338.6,12.1,0.7,0.4
2025-08-19 19:15,77.76,74.88,22.25,338.6,12.0,1.2,0.2,335.2,12.0,0.8,0.4
2025-08-19 19:20,74.76,73.32,22.31,338.6,11.9,1.1,0.2,331.0,12.1,0.8,0.8
2025-08-19 19:25,76.56,72.6,22.15,340.0,12.0,1.2,0.1,337.9,12.1,0.9,0.4
2025-08-19 19:30,73.08,74.52,22.04,338.6,12.0,1.0,0.2,336.6,11.8,0.6,0.2
2025-08-19 19:35,75.96,71.64,22.39,337.9,11.9,1.1,0.2,331.0,12.1,0.7,0.8
2025-08-19 19:40,72.24,66.6,20.37,340.0,12.1,1.2,0.2,341.4,12.1,0.7,0.1
2025-08-19 19:45,73.44,67.08,21.05,337.9,11.9,1.0,0.2,335.2,12.0,0.6,0.4
2025-08-19 19:50,74.04,65.28,21.24,337.9,12.0,1.2,0.3,333.1,12.1,0.9,0.6
2025-08-19 19:55,71.76,64.2,20.59,339.3,12.0,1.1,0.2,335.9,11.9,0.7,0.2
2025-08-19 20:00,71.4,63.6,20.98,339.3,11.9,1.2,0.0,333.8,11.9,0.8,0.5
2025-08-19 20:05,71.16,62.76,20.79,340.7,12.0,1.2,0.1,333.8,11.9,0.9,0.6
2025-08-19 20:10,72.6,60.72,20.49,337.9,12.0,1.2,0.2,336.6,11.9,0.6,0.2
2025-08-19 20:15,69.0,61.32,21.31,338.6,11.9,1.0,0.2,333.1,12.0,0.7,0.6
2025-08-19 20:20,72.48,59.52,20.31,338.6,12.1,1.3,0.2,340.0,12.1,0.9,0.3
2025-08-19 20:25,68.4,61.32,21.11,337.9,11.9,1.1,0.1,331.0,11.9,0.8,0.6
2025-08-19 20:30,72.72,58.08,20.4,338.6,11.9,1.2,0.2,340.0,12.2,0.8,0.3
2025-08-19 20:35,69.24,60.72,20.62,338.6,12.0,1.2,0.2,332.4,11.9,0.8,0.6
2025-08-19 20:40,70.92,58.44,20.7,337.9,12.0,1.2,0.2,336.6,12.2,0.7,0.5
2025-08-19 20:45,69.36,57.48,20.43,337.2,11.9,1.3,0.2,338.6,12.1,0.7,0.4
2025-08-19 20:50,69.36,58.8,20.91,340.0,11.9,1.1,0.1,335.9,12.1,0.8,0.5
2025-08-19 20:55,66.6,59.04,20.32,339.3,12.0,1.1,0.2,332.4,11.9,0.7,0.6
2025-08-19 21:00,72.24,57.24,20.78,337.9,11.9,1.3,0.2,329.0,12.2,1.0,1.0
2025-08-19 21:05,65.28,60.24,20.54,340.7,12.0,1.1,0.1,332.4,11.7,0.8,0.2
2025-08-19 21:10,69.36,56.64,21.94,338.6,11.9,1.1,0.1,335.2,12.2,0.8,0.6
2025-08-19 21:15,67.92,60.6,20.11,338.6,11.9,1.1,0.1,333.8,12.1,0.7,0.7
2025-08-19 21:20,68.28,58.32,21.07,339.3,12.0,1.2,0.1,336.6,11.9,0.8,0.3
2025-08-19 21:25,70.08,58.68,21.48,337.9,12.0,1.2,0.2,335.2,11.9,0.8,0.4
2025-08-19 21:30,67.56,59.64,20.91,338.6,11.9,1.1,0.1,332.4,11.9,0.6,0.5
2025-08-19 21:35,70.68,59.52,20.44,339.3,12.1,1.4,0.1,338.6,11.9,0.8,0.1
2025-08-19 21:40,69.12,58.44,21.26,339.3,12.0,1.2,0.2,336.6,11.9,0.7,0.2
2025-08-19 21:45,69.24,57.72,21.35,338.6,12.0,1.2,0.2,338.6,12.1,0.7,0.3
2025-08-19 21:50,66.72,58.56,20.18,340.0,11.9,1.0,0.1,334.5,11.9,0.7,0.3
2025-08-19 21:55,72.24,58.2,20.56,340.0,12.1,1.4,0.3,341.4,12.1,0.9,0.1
2025-08-19 22:00,66.24,57.6,19.7,337.9,11.9,1.1,0.2,334.5,12.0,0.8,0.4
2025-08-19 22:05,69.12,58.56,19.53,338.6,12.0,1.2,0.2,333.1,11.9,0.6,0.5
2025-08-19 22:10,67.2,56.76,21.94,338.6,12.0,1.2,0.2,336.6,12.0,0.8,0.3
2025-08-19 22:15,69.48,61.32,20.57,337.9,12.0,1.2,0.3,333.1,12.1,1.0,0.6
2025-08-19 22:20,67.44,57.6,18.85,338.6,12.0,1.2,0.3,333.1,12.0,0.8,0.6
2025-08-19 22:25,66.48,59.4,20.23,338.6,11.9,1.1,0.1,331.7,11.9,0.7,0.6
2025-08-19 22:30,67.2,54.0,19.97,342.1,12.0,1.3,0.0,337.2,12.1,0.8,0.4
2025-08-19 22:35,68.28,56.64,19.72,338.6,12.1,1.3,0.4,335.9,12.0,0.8,0.3
2025-08-19 22:40,65.64,57.24,20.51,339.3,11.9,1.1,0.1,333.8,11.9,0.6,0.4
2025-08-19 22:45,67.92,58.2,20.08,337.9,12.1,1.2,0.4,334.5,11.9,0.7,0.4
2025-08-19 22:50,66.12,57.0,19.84,340.0,12.1,1.4,0.2,337.2,12.0,1.0,0.3
2025-08-19 22:55,65.76,54.84,19.9,338.6,12.0,1.2,0.1,336.6,12.1,0.7,0.4
2025-08-19 23:00,69.12,59.4,19.77,337.9,12.0,1.3,0.3,332.4,12.0,0.9,0.6
2025-08-19 23:05,64.44,56.88,18.88,338.6,11.9,1.0,0.0,335.2,11.9,0.7,0.4
2025-08-19 23:10,67.92,57.72,19.1,338.6,12.0,1.3,0.2,335.2,12.0,0.8,0.3
2025-08-19 23:15,66.12,56.04,20.0,338.6,12.0,1.1,0.2,335.2,12.0,0.7,0.4
2025-08-19 23:20,69.6,59.88,19.78,337.9,12.1,1.4,0.4,333.1,12.1,1.1,0.5
2025-08-19 23:25,63.96,55.68,20.19,339.3,11.9,1.0,0.1,335.2,12.0,0.7,0.4
2025-08-19 23:30,68.28,60.12,19.62,337.9,12.0,1.3,0.2,334.5,11.9,0.7,0.4
2025-08-19 23:35,66.36,54.0,19.97,340.0,12.1,1.2,0.3,340.7,12.1,0.8,0.2
2025-08-19 23:40,66.24,60.0,20.25,339.3,11.9,1.1,0.0,334.5,11.9,0.7,0.4
2025-08-19 23:45,65.16,55.08,19.3,340.0,11.9,1.1,0.0,335.9,11.9,0.6,0.2
2025-08-19 23:50,66.6,58.44,19.11,338.6,11.9,1.1,0.1,335.2,11.9,0.6,0.3
2025-08-19 23:55,66.36,57.0,19.82,339.3,12.0,1.1,0.2,335.2,12.0,0.9,0.4
2025-08-20 00:00,64.2,58.92,20.62,337.9,11.9,1.1,0.1,333.1,11.9,0.7,0.5
2025-08-20 00:05,63.36,54.36,19.29,341.4,11.9,1.2,-0.1,336.6,11.9,0.6,0.3
2025-08-20 00:10,67.32,58.92,20.07,338.6,12.1,1.2,0.4,337.2,12.1,0.7,0.4
2025-08-20 00:15,66.0,56.04,20.03,337.9,12.0,1.1,0.3,335.2,12.1,1.0,0.5
2025-08-20 00:20,64.8,60.24,19.57,340.0,11.9,1.1,0.0,336.6,11.9,0.6,0.2
2025-08-20 00:25,67.8,56.28,21.06,338.6,12.1,1.2,0.3,336.6,12.1,0.9,0.4
